,Breath_ID,Time_Step,Flow,Pressure,Target_Class_0,Target_Class_1,Target_Class_2,Target_Class_3,Target_Class_4,Polynomial_Area,Hull_Area,ft_TV_1,ft_TV_2,ft_TV_3,ft_P_1,ft_P_2,ft_P_3,TV_Max,TV_Min,P_Max,P_Min,Perimeter,Width_TV_Range,Height_P_Range,Centroid_X_TV,Centroid_Y_P,Dynamic_Compliance,Aspect_Ratio_H_W,Curvature
7501,7501,0,3.43,6.52,0,0,0,0,0,9.635416999999972,179.79554500000012,957.8992000000001,928.2518439768135,846.1761452476769,2409.9399999999996,2258.6817937768337,1853.8525779243664,17.562600000000003,0.0,31.88,0.0,85.41001711734513,17.562600000000003,31.88,1.1973740000000002,3.012425,0.5508971141781682,1.8152209809481508,5.617745624768217
7502,7502,0,-0.01,8.1,0,1,0,0,0,432.3446849999995,419.8224929999997,12057.509399999988,82.60642638369087,118.14845783684486,1534.6,1522.0229849435746,1484.7129186538998,23.47139999999999,0.0,29.17,0.0,74.09159922498573,23.47139999999999,29.17,15.071886749999987,1.9182500000000002,0.8046417552279735,1.2427890965174644,1.0275267020601944
7503,7503,0,3.45,6.22,0,0,0,0,0,444.089953,847.9504870000001,3529.970000000003,2382.366604054338,2268.1482255632195,2270.8599999999997,2191.3657767599534,1967.3693067865904,49.69680000000001,0.0,34.55,0.0,142.47108603787945,49.69680000000001,34.55,4.412462500000004,2.838575,1.4384023154848051,0.6952157885417167,0.391701381095882
7504,7504,0,3.8,7.43,0,0,0,0,0,33.6922690000002,134.84740400000007,1714.605000000006,548.0688999210762,531.6433157801724,1881.17,1844.8420999001883,1739.8583266822616,14.3724,0.0,31.07,0.0,76.44084852676244,14.3724,31.07,2.143256250000007,2.3514625000000002,0.4625812681042807,2.1617823049734213,23.1295664803922
7505,7505,0,3.02,7.57,0,1,0,0,0,577.0711110000002,624.4334520000001,9484.588800000012,922.1291652713779,880.6055887685951,2344.49,2195.266723781799,1794.9699858063998,32.610200000000006,0.0,28.9,0.0,103.97397970171153,32.610200000000006,28.9,11.855736000000014,2.9306124999999996,1.1283806228373705,0.8862257821172514,91.4256892410792
7506,7506,0,-0.96,7.79,0,0,0,0,0,484.2058260000001,648.8323930000001,2390.561200000004,1779.1566167705926,1671.325062639351,2284.02,2174.723960864193,1872.0536914863833,33.2386,0.0,28.57,0.0,108.25738208560725,33.2386,28.57,2.988201500000005,2.855025,1.1634091704585228,0.8595428206964193,0.5726866788120969
7507,7507,0,3.78,7.28,0,1,0,0,0,87.23837900000007,126.69672000000006,4379.089400000001,158.60268754469269,172.91647122983701,2025.99,1961.941144920947,1781.0848844502918,11.269600000000002,0.0,30.43,0.0,72.01120851300335,11.269600000000002,30.43,5.473861750000002,2.5324875,0.3703450542228065,2.700184567331582,15.76562516372207
7508,7508,0,2.96,7.81,0,1,0,0,0,263.4616450000001,332.0202060000001,3726.531400000003,993.6481565220015,925.7493831226678,2293.54,2164.4940487969156,1814.5295014240667,20.130000000000006,0.0,30.5,0.0,84.0931605612262,20.130000000000006,30.5,4.658164250000004,2.866925,0.6600000000000003,1.5151515151515147,2.2687233562618205
7509,7509,0,3.16,7.41,0,1,0,0,0,562.704009,650.6312679999997,7533.395200000007,1239.852891773034,1164.236096098601,2349.42,2200.125520494344,1799.4895539998463,33.364999999999995,0.0,28.97,0.0,102.15506650246762,33.364999999999995,28.97,9.416744000000007,2.936775,1.1517086641353123,0.8682751386183127,3.55774637426207
7510,7510,0,-1.94,8.23,0,1,0,0,0,591.9312870000002,658.0855170000003,8097.122799999999,1206.7107613631765,1142.4525295686853,2352.08,2202.810489087852,1802.2203149719292,33.80980000000001,0.0,28.6,0.0,102.83359337385542,33.80980000000001,28.6,10.1214035,2.9400999999999997,1.1821608391608394,0.8459085827186198,11.203036607277093
7511,7511,0,-0.08,7.94,0,1,0,0,0,569.0838940000002,664.5656750000004,5265.742600000005,1631.1018236318491,1522.177610689139,2362.05,2212.5923589466056,1811.5092430127233,34.97540000000001,0.0,29.07,0.0,104.53461395995177,34.97540000000001,29.07,6.582178250000007,2.9525625000000004,1.2031441348469214,0.8311556122303103,2.1996721896665887
7512,7512,0,-1.35,7.81,0,1,0,0,0,611.3348389999999,695.0142499999997,6926.499199999999,1422.3233911696605,1350.8751330628334,2358.81,2209.860753772842,1810.2068842766155,36.43339999999999,0.0,28.71,0.0,105.73128610870293,36.43339999999999,28.71,8.658123999999999,2.9485125,1.2690142807384184,0.7880131966821655,1.965058050984048
7513,7513,0,-1.14,8.24,0,1,0,0,0,582.499986,673.0777410000001,5673.374400000002,1536.4009699034327,1444.0526657475125,2360.74,2211.7861302036367,1812.0795970040572,35.2992,0.0,28.75,0.0,104.12907288712114,35.2992,28.75,7.091718000000003,2.950925,1.2277982608695652,0.8144660502221014,5.790401599850532
7514,7514,0,0.17,7.86,0,1,0,0,0,588.3918739999997,679.1493939999996,5914.6341999999895,1560.599623315822,1462.1150689080039,2360.83,2211.514975504606,1810.9028470001658,35.84679999999999,0.0,28.65,0.0,105.67995412818027,35.84679999999999,28.65,7.393292749999987,2.9510375,1.2511972076788827,0.7992345202361162,7.189323868877567
7515,7515,0,-1.23,7.96,0,1,0,0,0,599.6872470000001,691.5079919999998,6069.4645999999975,1544.3588768740406,1454.1463393698155,2362.3599999999997,2213.4789453559592,1813.9579844341313,36.2056,0.0,28.9,0.0,105.66145088351213,36.2056,28.9,7.586830749999997,2.9529499999999995,1.25278892733564,0.7982190600349117,11.282130237417558
7516,7516,0,1.33,7.92,0,0,0,0,0,579.1808390000002,693.0643190000003,4014.6770000000142,1829.8634606982796,1724.544113285854,2369.6800000000003,2220.656868398106,1820.6924615284415,36.973200000000006,0.0,28.72,0.0,111.70450933183209,36.973200000000006,28.72,5.018346250000017,2.9621000000000004,1.2873676880222844,0.776778856036264,5.851146071984796
7517,7517,0,0.33,8.09,0,1,0,0,0,213.29431699999992,344.16495399999997,3969.040199999996,822.0773356287493,790.0625996187296,2389.62,2240.310928818361,1840.280943199153,22.712,0.0,31.37,0.0,92.3261542701135,22.712,31.37,4.961300249999995,2.987025,0.7240038253108064,1.3812081718915112,28.10144163997565
7518,7518,0,0.82,8.13,0,1,0,0,0,168.08884000000023,214.2890310000001,4641.062400000007,400.7897446986911,391.46644460885676,1831.74,1795.5746028030658,1691.0437721345625,15.378600000000002,0.0,29.21,0.0,72.44043476809382,15.378600000000002,29.21,5.801328000000008,2.289675,0.5264840807942486,1.8993926625310493,4.626225573977855
7519,7519,0,3.44,7.1,0,1,0,0,0,331.5586239999999,362.0856809999999,8017.018400000002,439.4727996094859,430.57922956419156,2331.25,2181.966749241323,1781.6681193386466,21.317799999999995,0.0,29.03,0.0,81.19239047306448,21.317799999999995,29.03,10.021273,2.9140625,0.7343368928694451,1.3617727908133113,51.311127688780864
7520,7520,0,-0.57,8.05,0,1,0,0,0,565.3096079999996,633.6872029999997,7649.514999999994,1177.8555667828311,1115.1276827277895,2349.13,2200.0962099443364,1800.2039905183701,32.74679999999999,0.0,28.61,0.0,99.7203764040125,32.74679999999999,28.61,9.561893749999996,2.9364125000000003,1.1445927997203773,0.8736731527966093,9.487697928073889
7521,7521,0,0.33,7.94,0,1,0,0,0,511.89457700000025,599.4884740000003,5354.690000000007,1423.1718662107187,1326.5732230909573,2353.19,2203.918490643688,1803.269835629247,31.535200000000014,0.0,28.63,0.0,104.23262708678755,31.535200000000014,28.63,6.693362500000007,2.9414874999999996,1.1014739783443945,0.9078743753012503,18835.39402722708
7522,7522,0,-0.1,7.97,0,1,0,0,0,583.6828570000002,648.7629350000004,8686.04140000001,973.9736923819962,944.000566002135,2348.93,2200.048294993639,1800.679697011435,33.08920000000001,0.0,28.71,0.0,102.9252990025746,33.08920000000001,28.71,10.857551750000006,2.9361625000000005,1.1525322187391156,0.8676547030451021,795.5078628580208
7523,7523,0,-0.86,8.06,0,1,0,0,0,523.4486220000001,615.9549389999999,4847.667800000001,1487.1035426802066,1387.9105028296854,2355.76,2206.47748187985,1805.9178590823667,32.5344,0.0,28.5,0.0,100.45775339326292,32.5344,28.5,6.059584750000003,2.9446999999999997,1.141557894736842,0.875995868987902,6.231447347066303
7524,7524,0,-0.88,7.97,0,1,0,0,0,527.7780090000002,609.3224880000001,6149.0984000000035,1260.8621752406314,1190.7335875040515,2349.96,2200.8535634505015,1800.8145584074477,31.896400000000007,0.0,28.79,0.0,100.88467095383328,31.896400000000007,28.79,7.686373000000004,2.9374500000000006,1.107898575894408,0.9026096989001892,11.75220188370841
7525,7525,0,-1.39,8.3,0,1,0,0,0,517.6971420000001,593.613845,5980.458799999997,1274.878379043407,1193.9405972106374,2351.9799999999996,2202.6446429510283,1801.983888385079,31.2198,0.0,28.77,0.0,98.40878711896451,31.2198,28.77,7.475573499999997,2.939975,1.0851511991657976,0.9215305671400842,10.313972100303921
7526,7526,0,-0.91,7.97,0,1,0,0,0,556.0083370000004,611.6677020000004,8158.067000000005,925.4717866312013,895.0105331202116,2348.47,2199.3791299067957,1799.4644968901798,32.310600000000015,0.0,28.61,0.0,106.97876299395446,32.310600000000015,28.61,10.197583750000005,2.9355874999999996,1.1293463823837824,0.8854679269341945,9.765416625618936
7527,7527,0,1.09,7.68,0,0,0,0,0,462.7751900000004,615.8226210000004,2032.8365999999999,1980.5193216402529,1832.1025300919332,2363.9,2214.401166062078,1813.0571441025963,33.6146,0.0,28.66,0.0,108.11028837793722,33.6146,28.66,2.54104575,2.9548749999999995,1.1728750872295883,0.8526057129937586,2.938977739582835
7528,7528,0,-1.21,8.06,0,1,0,0,0,203.81769899999998,254.16872399999997,3857.322400000001,228.03483966102166,228.09664963205432,2056.7000000000003,1981.42585992138,1770.4353824045072,14.241200000000001,0.0,28.58,0.0,79.15190478270686,14.241200000000001,28.58,4.821653,2.5708750000000005,0.49829251224632615,2.006853355054349,6.507199771914889
7529,7529,0,2.98,7.65,0,1,0,0,0,259.13530199999997,304.92573000000004,5654.1828000000005,290.5762794590982,289.4678538642645,2332.08,2183.00530274755,1783.1809577575675,18.0944,0.0,29.11,0.0,82.69449244388841,18.0944,29.11,7.067728500000003,2.9151,0.6215870834764686,1.6087850384649394,35.69706132506418
7530,7530,0,1.1,8.01,0,1,0,0,0,488.1769900000003,525.1145980000001,9076.29600000001,688.9411498680761,664.8970510013525,2338.64,2189.3363100113734,1788.805542186857,27.15040000000001,0.0,28.79,0.0,90.72486151533195,27.15040000000001,28.79,11.345370000000017,2.9233000000000002,0.9430496700243143,1.0603895338558544,197.38344770772372
7531,7531,0,0.29,7.94,0,1,0,0,0,407.611665,461.546621,6540.7468,758.7354497014029,719.1357126316431,2335.5299999999997,2186.2339692980217,1785.818003108914,24.8406,0.0,28.97,0.0,85.57989519222521,24.8406,28.97,8.1759335,2.9194125000000004,0.8574594408008285,1.1662359202273698,46.48626105808584
7532,7532,0,-0.54,7.88,0,1,0,0,0,512.9420270000004,578.0714620000002,6725.555800000013,1097.5951086246582,1039.1695660126184,2346.6000000000004,2197.5455552867743,1797.6551830269077,30.43700000000001,0.0,28.66,0.0,97.2328173778167,30.43700000000001,28.66,8.406944750000019,2.9332499999999997,1.062002791346825,0.9416171107533592,1909.027579198037
7533,7533,0,0.43,8.01,0,1,0,0,0,516.7733180000001,592.970082,5813.756800000004,1272.6695758604194,1195.791512565912,2352.17,2202.9874349961633,1802.7364959519139,31.526600000000006,0.0,28.58,0.0,97.99618688195712,31.526600000000006,28.58,7.267196000000002,2.9402125,1.1031000699790066,0.9065360679553137,8.182495467700827
7534,7534,0,-0.61,7.95,0,1,0,0,0,555.3121889999998,622.3402169999997,7352.016999999989,1098.6003203951184,1054.746603892699,2352.2999999999997,2203.468091081376,1804.17879541545,32.80839999999999,0.0,28.73,0.0,103.70199473015877,32.80839999999999,28.73,9.190021249999987,2.9403750000000004,1.141956143404107,0.8756903719779083,1839.5859483826648
7535,7535,0,0.62,7.97,0,1,0,0,0,533.6196949999999,628.640783,4673.498999999995,1520.891008723493,1426.9341946506086,2357.7,2208.559539269588,1808.4310347954724,33.617799999999995,0.0,28.53,0.0,102.01797866501018,33.617799999999995,28.53,5.841873749999995,2.9471249999999998,1.1783315807921484,0.8486575564135668,18.554999661533707
7536,7536,0,-1.64,7.96,0,1,0,0,0,582.4993320000001,670.646567,5982.8607999999995,1495.28672608051,1406.7177111071976,2359.0700000000006,2210.059148591454,1810.2195876446165,35.4672,0.0,28.61,0.0,103.4344643066848,35.4672,28.61,7.478576,2.9488375,1.2396784341139462,0.8066608020932017,423.1638429022653
7537,7537,0,-0.28,7.95,0,1,0,0,0,604.2543870000002,694.8285910000004,6254.06840000001,1524.6753205836285,1440.4070601515054,2362.77,2214.008251433201,1814.829603613369,36.74200000000001,0.0,28.76,0.0,105.34551446302939,36.74200000000001,28.76,7.817585500000012,2.9534625,1.2775382475660644,0.7827554297534155,2618.275420481759
7538,7538,0,1.19,7.84,0,0,0,0,0,594.3994899999998,706.7077650000001,4725.559399999997,1906.665989787013,1749.881355980988,2369.19,2219.378094247637,1817.3432111233233,37.4544,0.0,29.16,0.0,109.44054950601938,37.4544,29.16,5.906949249999997,2.9614875,1.2844444444444445,0.7785467128027682,3.043064336641112
7539,7539,0,-3.14,8.01,0,1,0,0,0,534.0387689999998,589.5045499999999,7414.036999999995,1079.3332339788337,1024.3413588852036,2349.0699999999997,2199.9284195070127,1799.8938043364537,31.35019999999999,0.0,28.87,0.0,94.09147242255564,31.35019999999999,28.87,9.267546249999995,2.9363375,1.085909248354693,0.9208872670668771,3064.4380501974965
7540,7540,0,-0.5,8.02,0,1,0,0,0,562.8123390000001,653.8050700000002,5752.814800000002,1599.798447254728,1473.9213184144533,2358.44,2208.4565928678976,1806.0028356945347,34.0912,0.0,28.91,0.0,102.48911979970012,34.0912,28.91,7.191018500000002,2.9480500000000003,1.179218263576617,0.8480194302341953,2.9007893789135517
7541,7541,0,-3.7,8.1,0,1,0,0,0,490.32737499999996,567.690266,5167.059799999994,1292.2853506908386,1200.973598558189,2348.4799999999996,2199.0413364174633,1798.0942437141919,30.0424,0.0,28.52,0.0,95.7771949189476,30.0424,28.52,6.458824749999992,2.9356,1.0533800841514727,0.9493249540649216,12.715557929510245
7542,7542,0,-1.48,8.06,0,1,0,0,0,580.9143210000001,643.17398,7829.212000000005,1100.7788915558745,1050.570617475775,2349.41,2200.5898375494576,1801.3116466903932,33.5908,0.0,28.71,0.0,98.67942204540267,33.5908,28.71,9.786515000000003,2.9367625,1.1700034831069315,0.8546983102516165,57.707140505940934
7543,7543,0,0.71,7.85,0,1,0,0,0,563.0300210000001,645.683461,6389.467200000005,1362.7073439443184,1283.2131945253643,2355.26,2205.9570436562094,1805.429403455302,34.048,0.0,28.81,0.0,102.47778030977904,34.048,28.81,7.986834000000008,2.944075,1.1818118708781675,0.8461583646616541,15.919154962378158
7544,7544,0,-2.69,8.0,0,1,0,0,0,564.5614409999996,648.6328039999995,6139.1795999999795,1419.9958129376992,1332.6968177871536,2355.63,2206.372962074307,1805.8912785114612,34.11479999999999,0.0,28.61,0.0,101.97220023076694,34.11479999999999,28.61,7.673974499999974,2.9445375,1.192408248864033,0.8386389484915641,4.590601681046843
7545,7545,0,-0.86,7.98,0,1,0,0,0,576.6767369999999,659.7972249999997,6313.776999999996,1432.5015154411674,1347.1804285830963,2355.75,2206.784015935668,1807.0533669572828,34.9312,0.0,28.65,0.0,102.69676741036896,34.9312,28.65,7.892221249999995,2.9446875,1.219239092495637,0.820183675338952,1623.1332772805301
7546,7546,0,0.11,7.95,0,1,0,0,0,582.659247,673.4586039999999,5965.497999999994,1503.4701638261981,1417.0229722623774,2359.77,2210.986061889986,1811.7249139720461,35.7052,0.0,28.72,0.0,105.47593108561999,35.7052,28.72,7.456872499999992,2.9497125000000004,1.243217270194986,0.8043646303619642,41.31504254787969
7547,7547,0,1.18,7.84,0,1,0,0,0,590.7551160000003,678.8511400000001,6184.761000000008,1481.6356581536536,1405.013698326981,2358.38,2209.7490251116196,1810.8699391387174,36.0846,0.0,28.73,0.0,105.88726404200773,36.0846,28.73,7.730951250000009,2.947975,1.2559902540898016,0.7961845219290223,27.15740522219593
7548,7548,0,1.32,8.08,0,1,0,0,0,591.584844,677.915326,6169.4245999999985,1478.5635870102044,1398.2925795789627,2362.16,2212.931705160535,1812.6207129118254,35.9722,0.0,28.69,0.0,105.63057698338483,35.9722,28.69,7.711780749999998,2.9526999999999997,1.253823631927501,0.7975603382612129,6.479467280207672
7549,7549,0,-2.85,8.17,0,1,0,0,0,585.2480539999999,672.890968,5965.669600000004,1494.1972611900019,1404.787880253762,2360.83,2211.659106652541,1811.46715027605,35.4826,0.0,28.75,0.0,104.91094964172181,35.4826,28.75,7.457087000000006,2.9510375,1.2341773913043477,0.8102562946345533,3056.2351412911958
7550,7550,0,-0.93,7.96,0,1,0,0,0,583.1170100000002,672.2204310000003,6053.424400000006,1480.0338244274271,1393.0351962258762,2357.02,2208.1148108810303,1808.5382749101823,35.420200000000015,0.0,28.73,0.0,104.24154134521257,35.420200000000015,28.73,7.566780500000008,2.946275,1.2328646014618871,0.8111190789436533,5.502957412659005
7551,7551,0,0.23,7.86,0,1,0,0,0,589.3426589999992,681.1813769999995,6284.61499999998,1467.7192679340008,1385.3405046724756,2358.71,2209.876476950238,1810.5007235259584,35.67179999999998,0.0,28.88,0.0,105.251397489369,35.67179999999998,28.88,7.855768749999977,2.9483875,1.2351731301939053,0.8096031038523431,125.70420179230086
7552,7552,0,1.2,7.83,0,1,0,0,0,587.6020719999999,683.3980929999998,6320.441400000004,1450.0295947557215,1375.01159150372,2358.3700000000003,2209.6742245844794,1810.64052692927,35.4698,0.0,28.87,0.0,109.70452898059594,35.4698,28.87,7.900551750000004,2.9479625,1.228604087287842,0.8139318518852658,8.846524082823393
7553,7553,0,1.4,8.01,0,1,0,0,0,571.2299930000005,682.2429550000004,6280.168800000014,1376.218463695801,1307.6972869276265,2359.9700000000003,2210.8743023527572,1810.8947754682413,34.54780000000002,0.0,29.09,0.0,109.6343868097179,34.54780000000002,29.09,7.850211000000018,2.9499625000000003,1.1876177380543147,0.8420217785213526,9.401661855665767
7554,7554,0,-1.68,8.38,0,1,0,0,0,576.0775550000002,664.3903100000001,5856.988000000006,1462.8559995562416,1380.5170889880835,2360.1800000000003,2210.8481478844774,1810.265213268931,35.1004,0.0,28.71,0.0,104.56046425003915,35.1004,28.71,7.321235000000007,2.9502250000000005,1.222584465343086,0.8179393967020319,5.807642777836982
7555,7555,0,-2.76,8.0,0,1,0,0,0,579.9343459999998,666.4124349999998,6055.545999999991,1465.2605709399975,1379.2242257266792,2357.49,2208.438365914517,1808.5508202927153,35.3352,0.0,28.6,0.0,104.02186908499608,35.3352,28.6,7.569432499999989,2.9468625,1.2354965034965035,0.8093912019742353,35.8084784785556
7556,7556,0,-1.03,7.97,0,1,0,0,0,575.5833269999997,659.708488,6316.968399999987,1421.7217774500973,1337.852144606212,2353.66,2204.7335338561916,1805.1123626747658,34.7786,0.0,28.59,0.0,102.2859458575964,34.7786,28.59,7.896210499999986,2.942075,1.216460300804477,0.8220572420971518,128.92728666616668
7557,7557,0,-0.83,7.89,0,1,0,0,0,582.242251,672.670036,6458.552199999998,1426.3567719613513,1342.461075006469,2355.86,2206.8906385754467,1807.1672808689905,35.105199999999996,0.0,28.64,0.0,103.82503902349617,35.105199999999996,28.64,8.073190249999998,2.9448250000000002,1.225740223463687,0.815833551724531,120.91136457444509
7558,7558,0,-0.21,7.95,0,1,0,0,0,583.924906,672.750453,6323.931199999996,1463.4157983852574,1379.2285376413838,2356.1200000000003,2207.29642248116,1807.932102953024,35.529999999999994,0.0,28.69,0.0,103.60692862682953,35.529999999999994,28.69,7.904913999999995,2.94515,1.2384105960264897,0.8074866310160429,28.289566208549722
7559,7559,0,0.25,7.93,0,1,0,0,0,582.876371,675.256614,6311.305400000003,1437.2095889905781,1359.829648665548,2356.21,2207.55181121552,1808.6073358985261,35.431599999999996,0.0,28.72,0.0,104.70430631209766,35.431599999999996,28.72,7.8891317500000016,2.9452625,1.2336908077994428,0.8105758701272311,21.245549343611874
7560,7560,0,1.79,7.9,0,0,0,0,0,539.9033320000003,670.7807369999999,3168.3378000000066,1967.7481910162664,1812.8398802060813,2359.74,2210.4798021939246,1809.6839212475275,34.85820000000001,0.0,28.81,0.0,110.10211859155092,34.85820000000001,28.81,3.9604222500000077,2.9496750000000005,1.2099340506768488,0.8264913277220278,4.155662861322343
7561,7561,0,0.27,7.94,0,1,0,0,0,505.37570999999963,582.8603009999998,5787.622599999994,1288.709270001393,1200.1621282168337,2348.0699999999997,2198.1866493284942,1796.194766587373,30.657399999999992,0.0,28.71,0.0,96.51073645438407,30.657399999999992,28.71,7.234528249999994,2.9350875000000003,1.0678300243817482,0.9364786315865015,6.037573160507236
7562,7562,0,-5.75,8.3,0,1,0,0,0,70.79488500000008,109.90057000000004,1526.602000000002,234.37213148740642,228.01752286950457,1801.26,1767.743670796775,1670.6074114578928,8.370800000000003,0.0,28.77,0.0,65.4181192530623,8.370800000000003,28.77,1.9082525000000026,2.2515750000000003,0.29095585679527297,3.436947484111434,3.5429877911007486
7563,7563,0,3.09,7.42,1,0,0,0,0,389.3039970000001,393.1821920000001,13523.758200000004,93.61157311462709,100.05657867801294,1466.02,1455.8984394648223,1425.802730464725,20.812600000000003,0.0,30.5,0.0,71.27374079832038,20.812600000000003,30.5,16.90469775,1.832525,0.6823803278688526,1.4654584242237874,9.126315513362265
7564,7564,0,3.94,4.52,1,0,0,0,0,190.531686,240.57057300000002,771.4540000000005,740.1488922775536,714.5703217738073,1960.2399999999998,1921.8333442872959,1811.0080526182956,17.2264,0.0,32.31,0.0,84.38634309501514,17.2264,32.31,0.9643175000000006,2.4503,0.5331600123800682,1.875609529559281,2.495046176350912
7565,7565,0,3.27,7.03,0,1,0,0,0,18.48306800000004,109.22221400000005,2063.0771999999993,324.968033302437,317.30420075504304,1856.53,1822.7242241903648,1724.7587030616105,10.7788,0.0,32.25,0.0,75.53250841774772,10.7788,32.25,2.5788464999999996,2.3206625,0.3342263565891473,2.9919842654098785,6.1175040245224475
7566,7566,0,3.1,7.42,0,1,0,0,0,76.50324099999985,153.75388799999993,4764.828799999996,227.48201479762722,224.88330249382437,1657.66,1640.9305663824468,1591.5470272741413,12.989999999999998,0.0,31.94,0.0,72.32173042211205,12.989999999999998,31.94,5.956035999999995,2.072075,0.4067000626174076,2.458814472671286,2.460765880119686
7567,7567,0,3.52,7.27,0,1,0,0,0,320.4346230000001,681.3803420000002,7331.492400000005,1453.5013681693922,1350.2429659850823,2485.26,2333.8379671106964,1928.51970678581,40.385400000000004,0.0,36.06,0.0,149.6817032832652,40.385400000000004,36.06,9.164365500000004,3.1065750000000003,1.1199500831946756,0.8928969380023474,4.28476070375236
7568,7568,0,-2.94,8.27,1,0,0,0,0,9.246247000000004,63.25266499999998,1555.4782000000002,135.1906122640845,133.37548120909787,1463.97,1453.3384408953837,1421.7383078101589,5.6899999999999995,0.0,28.59,0.0,62.96549879426772,5.6899999999999995,28.59,1.94434775,1.8299624999999997,0.19902063658621894,5.024604569420036,5.7710028747595
7569,7569,0,4.34,8.95,1,0,0,0,0,572.2974610000001,895.414232,9604.955200000002,1600.9423223613785,1503.1023267142689,2470.18,2319.3606455299196,1915.5704686257632,47.97060000000001,0.0,36.43,0.0,140.707425928688,47.97060000000001,36.43,12.006194000000008,3.0877250000000003,1.316788361240736,0.7594234802149649,2.752975593506842
7570,7570,0,-3.49,8.32,0,1,0,0,0,110.20940200000011,187.43610600000008,3228.2184000000025,257.99841146247434,254.69492574351528,1911.71,1868.819581605789,1745.5400413827988,12.890400000000003,0.0,30.87,0.0,79.99616940781324,12.890400000000003,30.87,4.0352730000000046,2.3896375,0.4175704567541303,2.394805436603984,4.929379847481008
7571,7571,0,3.37,7.25,0,1,0,0,0,76.21205199999996,121.28552199999999,4175.879399999997,57.95607031831997,87.59314024743487,2333.25,2183.796679749569,1783.4690064753363,9.2312,0.0,30.77,0.0,73.19370943129246,9.2312,30.77,5.219849249999995,2.9165625,0.30000649983750405,3.3332611144813242,46.53674408674796
7572,7572,0,1.5,8.0,0,1,0,0,0,401.6248479999999,422.7946849999998,8843.9582,346.7101529131331,356.6441860869472,2336.66,2187.729056910635,1788.40248041962,22.829999999999995,0.0,28.73,0.0,81.34455567650218,22.829999999999995,28.73,11.054947750000002,2.920825,0.7946397493908804,1.2584318878668421,57.33380434329096
7573,7573,0,1.06,8.0,0,1,0,0,0,552.2683380000004,608.3828880000003,8188.063000000012,1013.037862386719,963.811508049038,2342.91,2193.8194006322574,1793.831236104582,31.66820000000002,0.0,28.54,0.0,96.92622579248749,31.66820000000002,28.54,10.235078750000014,2.9286375,1.1096075683251585,0.9012195198969307,16.758133394257946
7574,7574,0,-0.96,7.95,0,1,0,0,0,552.4962439999997,624.1012630000001,6975.601199999983,1231.5606933606207,1165.544917084896,2347.63,2198.4480527695337,1798.1889912538868,32.504599999999996,0.0,28.67,0.0,99.96361571848112,32.504599999999996,28.67,8.719501499999978,2.9345375000000002,1.1337495640041855,0.8820290051254286,23.203244694207836
7575,7575,0,-2.29,8.24,0,1,0,0,0,562.4745360000002,643.0615980000001,6143.800400000013,1423.2697150055767,1339.1736039100822,2352.47,2203.4878709406694,1803.6519935033575,33.6488,0.0,28.62,0.0,101.39112370867181,33.6488,28.62,7.679750500000016,2.9405875,1.1757092941998601,0.8505503910986424,54.619922399962064
7576,7576,0,0.63,7.85,0,1,0,0,0,581.860674,670.16364,6308.550399999996,1496.6148367588714,1403.9922323721485,2355.83,2206.8550398701677,1807.0382964768094,35.071,0.0,28.52,0.0,104.00845830271778,35.071,28.52,7.8856879999999965,2.9447875,1.2296984572230014,0.8132074933705912,4.549321738247739
7577,7577,0,-0.59,7.95,0,0,0,0,0,560.0698870000003,685.3351030000001,3338.5646000000097,2008.7506407135327,1858.5358871926478,2364.6899999999996,2215.216489417502,1813.8641341712157,35.95220000000001,0.0,28.63,0.0,110.57090910939974,35.95220000000001,28.63,4.173205750000012,2.9558625000000003,1.2557527069507515,0.7963351338721967,4.7075632191201695
7578,7578,0,-2.5,8.16,0,1,0,0,0,115.468701,141.84796200000002,3998.2560000000003,99.25205508447229,100.69117148577081,1519.8100000000002,1507.2685196636626,1470.0681856411827,9.4562,0.0,29.02,0.0,65.65870969388388,9.4562,29.02,4.997820000000001,1.8997625,0.32585113714679537,3.0688860218692495,6.688597759245743
7579,7579,0,3.2,7.59,0,1,0,0,0,39.564101000000036,132.15869800000002,3174.744600000002,321.7938556521011,324.54476724348126,2387.76,2237.5203390578495,1835.3734418855572,12.5336,0.0,30.72,0.0,74.19444818196685,12.5336,30.72,3.9684307500000036,2.9846999999999997,0.4079947916666667,2.4510116806025404,61.89383765184925
7580,7580,0,0.04,7.86,0,1,0,0,0,458.6924380000003,472.6008230000004,10172.10600000001,276.9175771343652,304.7914517558214,2328.43,2180.2014407948936,1782.6088493026102,25.01060000000001,0.0,28.57,0.0,83.75263577599777,25.01060000000001,28.57,12.715132500000013,2.9105374999999998,0.8754147707385374,1.1423156581609393,23.79566896602304
7581,7581,0,2.78,7.67,0,1,0,0,0,218.91946100000024,287.7397300000002,3639.217000000007,806.7711090991452,749.7867963544627,2338.36,2189.2335800618707,1789.2630988629276,18.40380000000001,0.0,28.85,0.0,81.20333317645449,18.40380000000001,28.85,4.549021250000007,2.9229499999999997,0.6379133448873487,1.5676110368510843,5.708628761274355
